1,0.053273,0.053273,0.052847,0.052732,0.049622,0.049622,0.049622,0.049264,0.049264,0.049264,0.049264,0.049264,0.049264,0.049264,0.049264,0.049264,0.048909,0.048909,0.048909,0.048909
2,0.053326,0.049836,0.049836,0.049836,0.049836,0.049830,0.049830,0.049825,0.049825,0.049825,0.049825,0.049821,0.049821,0.049821,0.049821,0.049817,0.049817,0.049817,0.049817,0.049817
3,0.067394,0.059902,0.052720,0.051589,0.050563,0.050213,0.049278,0.049267,0.049267,0.049265,0.049265,0.049258,0.049258,0.049258,0.049258,0.048363,0.048058,0.047165,0.041839,0.038820
4,0.071296,0.066432,0.066424,0.053450,0.050070,0.049344,0.049123,0.049122,0.049121,0.049111,0.049110,0.048838,0.047905,0.046062,0.045191,0.044682,0.044065,0.041545,0.041490,0.037620
5,0.086414,0.062718,0.062473,0.060424,0.058302,0.055130,0.055130,0.050138,0.049885,0.047991,0.047144,0.045339,0.044690,0.044630,0.041159,0.040691,0.039406,0.037673,0.036267,0.034395
6,0.078556,0.073044,0.057899,0.057021,0.056798,0.056749,0.056713,0.054935,0.054935,0.050125,0.050087,0.045356,0.044905,0.041560,0.041245,0.041223,0.040885,0.034254,0.033554,0.030157
7,0.074450,0.061346,0.059193,0.058853,0.056438,0.056217,0.054375,0.054119,0.053811,0.053129,0.051324,0.050389,0.048231,0.046092,0.041172,0.040476,0.039337,0.035679,0.034594,0.030776
8,0.074176,0.065952,0.061297,0.056327,0.056236,0.054500,0.053236,0.052480,0.051819,0.051215,0.049690,0.049407,0.048781,0.047123,0.044527,0.042227,0.042226,0.038868,0.030133,0.029780
9,0.073386,0.068521,0.061716,0.059971,0.058608,0.056637,0.053682,0.049465,0.049388,0.048724,0.048669,0.048433,0.045661,0.045083,0.043534,0.041154,0.038478,0.038188,0.036410,0.034290
10,0.066861,0.066604,0.063674,0.062707,0.060932,0.052329,0.050538,0.050252,0.050201,0.049499,0.048511,0.047586,0.046823,0.046385,0.044691,0.044224,0.039539,0.038460,0.035342,0.034845
11,0.069875,0.069098,0.067782,0.064733,0.053201,0.053201,0.052540,0.051380,0.050809,0.047933,0.047604,0.047441,0.046763,0.045436,0.043557,0.039654,0.039102,0.038291,0.035932,0.035665
12,0.071598,0.070377,0.068142,0.066278,0.060024,0.056239,0.052021,0.050224,0.049683,0.049650,0.048144,0.045658,0.044980,0.043181,0.042046,0.039240,0.037230,0.036597,0.035136,0.033551
13,0.069287,0.068280,0.066453,0.066112,0.063432,0.058238,0.057566,0.051442,0.051292,0.050476,0.048732,0.046981,0.045022,0.043665,0.037392,0.037093,0.036164,0.034909,0.034908,0.032557
14,0.070796,0.065396,0.065103,0.061759,0.059623,0.058672,0.058247,0.056725,0.051751,0.051751,0.045376,0.045096,0.044394,0.043773,0.043231,0.041540,0.040400,0.033613,0.031381,0.031373
15,0.063641,0.060749,0.060160,0.058479,0.057860,0.057761,0.057655,0.055915,0.053850,0.053084,0.051389,0.050207,0.048075,0.042842,0.041990,0.040932,0.040268,0.039390,0.036568,0.029185
16,0.061187,0.059653,0.058263,0.058093,0.056943,0.054595,0.054348,0.053942,0.052869,0.052714,0.049768,0.049277,0.049104,0.048166,0.048038,0.046937,0.041115,0.035564,0.034748,0.034675
17,0.064445,0.063424,0.057466,0.056840,0.054643,0.054044,0.052813,0.052469,0.052143,0.050820,0.050493,0.050305,0.049966,0.049155,0.048846,0.044045,0.041191,0.039096,0.036142,0.031655
18,0.063382,0.061156,0.058218,0.055026,0.054087,0.053923,0.053732,0.051973,0.051501,0.050506,0.050321,0.049829,0.049568,0.049303,0.047643,0.047387,0.042732,0.040745,0.035437,0.033530
19,0.072251,0.065571,0.062012,0.056229,0.055958,0.053130,0.052755,0.052395,0.050661,0.048268,0.048209,0.048155,0.047576,0.047068,0.045506,0.044831,0.044623,0.035466,0.034673,0.034665
20,0.061676,0.058803,0.058491,0.058161,0.057711,0.051593,0.051427,0.050921,0.050395,0.050202,0.050091,0.049311,0.048960,0.048304,0.047975,0.047373,0.046633,0.039041,0.036692,0.036239
21,0.067141,0.064164,0.058250,0.057840,0.057695,0.056314,0.055661,0.055534,0.055244,0.054538,0.050766,0.049184,0.046103,0.045925,0.044086,0.043905,0.036396,0.034248,0.034228,0.032777
22,0.072064,0.068835,0.062844,0.056972,0.056103,0.054915,0.053867,0.053867,0.053586,0.051086,0.048602,0.047226,0.046788,0.045899,0.044720,0.043426,0.042373,0.033201,0.031904,0.031721
23,0.074672,0.064003,0.063790,0.060090,0.058777,0.052000,0.050519,0.049660,0.047681,0.047493,0.047445,0.047432,0.046981,0.046195,0.045586,0.044237,0.043977,0.039430,0.037949,0.032083
24,0.070784,0.064508,0.064296,0.061932,0.060475,0.059421,0.055305,0.051254,0.049635,0.049297,0.047843,0.046606,0.044964,0.044467,0.042708,0.041690,0.039642,0.037380,0.037380,0.030415
25,0.064935,0.062597,0.059464,0.057352,0.057206,0.055082,0.052312,0.050512,0.048983,0.048478,0.047440,0.046948,0.046948,0.046332,0.045251,0.044853,0.043138,0.042914,0.042528,0.036729
26,0.063614,0.059406,0.056712,0.054473,0.054452,0.054325,0.053087,0.052301,0.051166,0.050331,0.049684,0.048036,0.046646,0.046519,0.046174,0.044965,0.042723,0.042048,0.042025,0.041310
27,0.064941,0.060157,0.057940,0.054274,0.053809,0.052873,0.052730,0.052035,0.051790,0.051780,0.051492,0.049446,0.046810,0.046279,0.044043,0.043973,0.043631,0.041965,0.041874,0.038158
28,0.066227,0.065331,0.064320,0.056420,0.053410,0.053002,0.052955,0.051006,0.050960,0.049228,0.048845,0.046934,0.046691,0.044733,0.044647,0.044308,0.042701,0.041990,0.038817,0.037474
29,0.065663,0.063019,0.059655,0.058849,0.056486,0.055325,0.053984,0.053337,0.050407,0.049958,0.048866,0.047213,0.045430,0.044733,0.044282,0.043147,0.042320,0.039629,0.039599,0.038100
30,0.065827,0.062100,0.059315,0.059313,0.055335,0.054899,0.053846,0.053843,0.053836,0.053119,0.049617,0.049617,0.044027,0.043932,0.043188,0.042543,0.041032,0.040296,0.037331,0.036985
31,0.070607,0.059836,0.059825,0.054585,0.051893,0.051893,0.051886,0.050767,0.050391,0.048830,0.048828,0.047904,0.047623,0.046624,0.045822,0.045820,0.044642,0.041992,0.041016,0.039214
32,0.065889,0.059187,0.059187,0.055842,0.055842,0.055840,0.055832,0.052071,0.050943,0.050941,0.048433,0.048432,0.047030,0.046834,0.044881,0.044712,0.044448,0.040987,0.037688,0.034980
33,0.064133,0.057594,0.057592,0.057589,0.054330,0.054328,0.054317,0.049555,0.049554,0.049554,0.049553,0.049232,0.047112,0.047111,0.047107,0.044318,0.043656,0.043655,0.039855,0.039855
34,0.067319,0.056448,0.056448,0.056444,0.056444,0.053257,0.053257,0.053252,0.048584,0.048584,0.048583,0.048583,0.048266,0.046188,0.046187,0.046187,0.043459,0.042639,0.040783,0.039088
35,0.066611,0.066611,0.055842,0.055842,0.055839,0.052683,0.052679,0.052676,0.050686,0.048058,0.048057,0.045690,0.045689,0.045687,0.045406,0.045078,0.042177,0.042176,0.042174,0.040339
36,0.063520,0.063519,0.063511,0.059281,0.053242,0.053240,0.053238,0.053237,0.049796,0.048323,0.047525,0.047513,0.045816,0.045813,0.045517,0.043553,0.042972,0.040205,0.040204,0.039974
37,0.060214,0.060212,0.060211,0.060206,0.056197,0.056196,0.056194,0.055641,0.053702,0.050471,0.047612,0.047201,0.045052,0.043149,0.043148,0.043148,0.043148,0.041286,0.039120,0.037893
38,0.059663,0.055392,0.055391,0.055389,0.055388,0.055385,0.051699,0.051698,0.051698,0.051696,0.051693,0.051693,0.049406,0.048455,0.046433,0.043803,0.042137,0.041846,0.041450,0.039687
39,0.057656,0.053528,0.053527,0.053527,0.053527,0.053526,0.053525,0.053524,0.053523,0.053523,0.049958,0.049957,0.049956,0.049954,0.047741,0.046822,0.044867,0.042328,0.040424,0.038608
40,0.063415,0.054369,0.054369,0.054369,0.054369,0.054369,0.050755,0.050755,0.050754,0.050752,0.050751,0.048509,0.048509,0.047578,0.047578,0.045598,0.045596,0.045591,0.043022,0.038992
41,0.058601,0.054409,0.054409,0.054406,0.054399,0.050781,0.050781,0.050781,0.050781,0.050780,0.050780,0.050778,0.050778,0.050777,0.048528,0.047593,0.045604,0.043023,0.043023,0.038988
42,0.056668,0.056666,0.052596,0.052596,0.052596,0.052594,0.052594,0.052594,0.049078,0.049078,0.049077,0.049077,0.049077,0.049077,0.049077,0.049067,0.046881,0.045986,0.044062,0.041558
43,0.055755,0.055755,0.055753,0.051737,0.051737,0.051737,0.051736,0.051731,0.051728,0.051728,0.048266,0.048266,0.048266,0.048266,0.048266,0.048265,0.048265,0.046103,0.043320,0.043318
44,0.055123,0.055123,0.055121,0.055119,0.055117,0.051161,0.051161,0.051159,0.051158,0.051157,0.051155,0.047740,0.047739,0.047739,0.047739,0.047739,0.047735,0.047733,0.042856,0.040425
45,0.055128,0.055127,0.055126,0.055126,0.055124,0.051176,0.051176,0.051176,0.051175,0.051174,0.051173,0.047760,0.047759,0.047756,0.047756,0.047754,0.047754,0.047752,0.044756,0.038272
46,0.059269,0.054722,0.054722,0.054721,0.054721,0.054721,0.050816,0.050816,0.050815,0.050815,0.050815,0.050813,0.047438,0.047438,0.047437,0.047435,0.047433,0.044467,0.044466,0.036119
47,0.056782,0.056782,0.052399,0.052399,0.052398,0.052398,0.052398,0.052398,0.052398,0.052393,0.048638,0.048637,0.048637,0.048635,0.048631,0.045388,0.045387,0.045386,0.045385,0.042532
48,0.056626,0.056626,0.052256,0.052256,0.052255,0.052255,0.052255,0.052250,0.052249,0.048505,0.048505,0.048505,0.048505,0.048505,0.048505,0.048504,0.048496,0.045263,0.045263,0.042415
49,0.057288,0.057287,0.057286,0.052866,0.052866,0.052866,0.052866,0.052866,0.049072,0.049072,0.049071,0.049071,0.049071,0.049068,0.049066,0.045792,0.045791,0.042912,0.042911,0.042911
50,0.057188,0.057187,0.052775,0.052775,0.052774,0.052774,0.052773,0.052770,0.048987,0.048987,0.048987,0.048987,0.048986,0.048986,0.048983,0.048981,0.045713,0.045713,0.042838,0.042834
51,0.056138,0.051786,0.051786,0.051786,0.051786,0.051786,0.051785,0.051785,0.051784,0.051783,0.051779,0.048053,0.048053,0.048053,0.048052,0.048051,0.048048,0.048045,0.044830,0.044830
52,0.055402,0.055401,0.055396,0.051126,0.051126,0.051126,0.051126,0.051126,0.051126,0.051126,0.051125,0.051119,0.047456,0.047455,0.047455,0.047455,0.047454,0.047454,0.047450,0.041498
53,0.055528,0.055527,0.055527,0.055527,0.055523,0.051224,0.051223,0.051223,0.051223,0.051222,0.051221,0.047533,0.047533,0.047532,0.047532,0.047530,0.044345,0.044344,0.044343,0.044339
54,0.053898,0.053898,0.053897,0.053897,0.053897,0.053896,0.053894,0.049720,0.049720,0.049720,0.049719,0.049719,0.049719,0.049718,0.049717,0.049713,0.046136,0.043042,0.043041,0.043038
55,0.053389,0.053388,0.053388,0.053388,0.053388,0.053388,0.053387,0.053386,0.053385,0.053385,0.053383,0.049250,0.049250,0.049243,0.045700,0.045700,0.045699,0.042634,0.042634,0.042634
56,0.052938,0.052937,0.052937,0.052937,0.052937,0.052936,0.052935,0.052934,0.052932,0.048835,0.048835,0.048835,0.048835,0.048834,0.048834,0.048832,0.048832,0.045317,0.045317,0.042271
57,0.054016,0.054015,0.054014,0.054012,0.054010,0.049829,0.049829,0.049829,0.049828,0.049828,0.049828,0.049828,0.049827,0.049826,0.049826,0.049823,0.046238,0.046234,0.046232,0.043129
58,0.054248,0.054248,0.054248,0.054247,0.054247,0.054242,0.054242,0.050061,0.050061,0.050061,0.050060,0.050060,0.050059,0.050055,0.046468,0.046466,0.046465,0.046464,0.043362,0.040634
59,0.053543,0.053542,0.053541,0.053540,0.053539,0.053538,0.053536,0.049390,0.049390,0.049390,0.049389,0.049389,0.049389,0.049388,0.049388,0.049386,0.049386,0.045828,0.042753,0.042753
60,0.052430,0.052430,0.052429,0.052429,0.052429,0.052429,0.052427,0.052427,0.052426,0.048333,0.048333,0.048333,0.048333,0.048333,0.048333,0.048332,0.048331,0.048330,0.048329,0.044824
61,0.052304,0.052304,0.052304,0.052303,0.052303,0.052303,0.052303,0.052301,0.052301,0.048117,0.048117,0.048117,0.048117,0.048117,0.048116,0.048116,0.048116,0.048116,0.048115,0.048111
62,0.051655,0.051655,0.051655,0.051655,0.051655,0.051655,0.051655,0.051655,0.051654,0.051654,0.051652,0.051650,0.047521,0.047521,0.047520,0.047520,0.047520,0.047517,0.047516,0.047515
63,0.051585,0.051585,0.051585,0.051585,0.051585,0.051585,0.051585,0.051585,0.051584,0.051583,0.051582,0.051582,0.051581,0.047554,0.047554,0.047551,0.047551,0.047549,0.047549,0.044101
64,0.051585,0.051585,0.051585,0.051585,0.051584,0.051584,0.051584,0.051584,0.051582,0.051582,0.051581,0.051581,0.051581,0.047554,0.047554,0.047553,0.047552,0.047552,0.047549,0.044101
65,0.050610,0.050609,0.050609,0.050609,0.050609,0.050609,0.050609,0.050609,0.050609,0.050608,0.050608,0.050608,0.050608,0.050606,0.050606,0.050606,0.050606,0.046556,0.046555,0.046553
66,0.050405,0.050405,0.050405,0.050405,0.050405,0.050405,0.050405,0.050405,0.050405,0.050405,0.050404,0.050404,0.050404,0.050404,0.050403,0.050402,0.050400,0.050400,0.046366,0.046365
67,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
68,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
69,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
70,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
71,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
72,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
73,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
74,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
75,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
76,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
77,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
78,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
79,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
80,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
81,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
82,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
83,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
84,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
85,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
86,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
87,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
88,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
89,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
90,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
91,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
92,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
93,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
94,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
95,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
96,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
97,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
98,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
99,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
100,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000,0.050000
